wetbed_struct_gain,wetbed_struct_rate,wetbed_impact_release_rate,rmse_ml,velocity_rmse_mlps,drain_time_error_s,brew_time_s,drain_time_s,chi_max,ey_pct,score
0.3,0.1,0.0,13.218071176558508,1.1910076360522208,1.952169076751943,108.9210233592881,136.95216907675194,0.5004641273028064,10.95876804912821,15.160756156776996
1.0,0.05,0.9,13.300574287668894,1.1899188687821765,0.9510567296996726,108.12013348164628,135.95105672969967,0.1855938012399495,10.943442963773533,15.161537129218132
0.45,0.08,0.6,13.36858335947814,1.1831734935610305,-0.2502780867630747,107.5194660734149,134.74972191323693,0.28720409836726224,10.924911763516134,15.163365846760733
0.3,0.16,0.9,13.382716939538966,1.186109521496054,-0.05005561735259789,107.71968854282537,134.9499443826474,0.47050913037073844,10.92813316125781,15.165885671171255
0.45,0.13,0.9,13.291181239821857,1.1909591141904596,1.151279199110121,108.32035595105674,136.15127919911012,0.40647647130865855,10.94550015000894,15.169722247036354
0.45,0.13,1.8,13.37546912091143,1.1896308928984358,0.15016685205785052,107.71968854282537,135.15016685205785,0.3803980479549097,10.931819866820858,15.17192880842371
1.0,0.05,1.2,13.343814834621185,1.1899356731506363,0.5506117908787473,107.91991101223583,135.55061179087875,0.18008452252912338,10.937029476111178,15.172767287617438
0.45,0.13,1.2,13.330714176643468,1.1906586921116165,0.7508342602892242,108.12013348164628,135.75083426028922,0.3964099555458166,10.93990608840824,15.176768955634031
0.45,0.13,0.6,13.254036765026095,1.1912095333008248,1.7519466073414947,108.52057842046719,136.7519466073415,0.41867915136901196,10.95491697044694,15.181006793564652
0.7,0.08,0.9,13.286368523860041,1.1916083487875881,1.3515016685205978,108.32035595105674,136.3515016685206,0.2780274394292905,10.948721283412205,15.181901180523072
0.3,0.13,0.6,13.387450449877111,1.1832659681742055,-0.2502780867630747,107.5194660734149,134.74972191323693,0.41840446826093874,10.924786268909381,15.182371649079466
0.7,0.08,0.6,13.24150724897584,1.1913848131885536,1.952169076751943,108.72080088987765,136.95216907675194,0.2872397704803144,10.958825009478762,15.184757994898826
0.7,0.08,1.2,13.322063237548761,1.1912957698875355,0.9510567296996726,108.12013348164628,135.95105672969967,0.2703006230992324,10.942208294835702,15.185091430756037
1.0,0.05,1.8,13.40204225475225,1.1888365037064506,-0.05005561735259789,107.71968854282537,134.9499443826474,0.1714965684344425,10.928819313284306,15.189301459700134
0.7,0.08,1.8,13.375804669670684,1.1905849673312785,0.35038932146829893,107.71968854282537,135.3503893214683,0.2582188830537997,10.93386393913784,15.189713266385064
0.45,0.16,1.8,13.33091417704085,1.19371928117758,0.9510567296996726,108.12013348164628,135.95105672969967,0.4424776122326249,10.944860600965086,15.197577637183192
0.45,0.03,0.0,13.392886748148205,1.1826407198711162,-0.45050055617352314,107.5194660734149,134.54949944382648,0.20919623574016938,10.92183000209263,15.202887872448763
0.45,0.1,1.2,13.405974153106067,1.1859113467000328,-0.2502780867630747,107.5194660734149,134.74972191323693,0.3238279344907566,10.924607321282355,15.204863420097162
0.45,0.16,1.2,13.294369343793761,1.1948063989181956,1.5517241379310462,108.52057842046719,136.55172413793105,0.4598975147479043,10.95327841228057,15.21071687320554
0.3,0.05,0.0,13.404044812030342,1.1828998460288764,-0.45050055617352314,107.5194660734149,134.54949944382648,0.31429775744541355,10.923545328208693,15.21443462556754
0.7,0.1,1.8,13.31855274065537,1.1954431447546534,1.3515016685205978,108.32035595105674,136.3515016685206,0.3103468588807344,10.948729228704453,15.219837591268998
0.45,0.16,0.9,13.27188987048371,1.1949605361936806,1.952169076751943,108.72080088987765,136.95216907675194,0.4705580780267568,10.959279206234074,15.220504200914387
1.0,0.03,0.6,13.418475361655203,1.1813796944912807,-0.45050055617352314,107.31924360400446,134.54949944382648,0.12077967242289187,10.920363952540653,15.226584947886005
0.3,0.16,1.2,13.434543437882477,1.1857746302410486,-0.2502780867630747,107.5194660734149,134.74972191323693,0.4596411495396524,10.924343855176591,15.233227630185096
0.7,0.1,1.2,13.287552944959712,1.1963451057730081,1.952169076751943,108.72080088987765,136.95216907675194,0.32408956939556854,10.95831060445915,15.23824412975938
0.15,0.13,0.0,13.416102133804333,1.1815792322909529,-0.6507230255839715,107.5194660734149,134.34927697441603,0.575175970245734,10.919779199072739,15.24052882428748
0.7,0.05,0.9,13.435875874505006,1.183063756544349,-0.6507230255839715,107.31924360400446,134.34927697441603,0.18547426587664662,10.919089990447246,15.262529351368247
0.3,0.08,0.3,13.432571802398508,1.1791174409063463,-0.85094549499442,107.31924360400446,134.14905450500558,0.29890527585258103,10.914164666267329,15.26932360335758
0.7,0.1,0.9,13.287306068680653,1.1967924562764376,2.3526140155728683,108.9210233592881,137.35261401557287,0.3330201728780646,10.966462854383852,15.27070387434114
0.7,0.03,0.3,13.436686751424913,1.1784286261312886,-0.85094549499442,107.31924360400446,134.14905450500558,0.12637592736856704,10.913952138151902,15.272405330221401
0.45,0.05,0.3,13.437155553720743,1.178656222902459,-0.85094549499442,107.31924360400446,134.14905450500558,0.20058004404029264,10.915201776766878,15.273215527673985
0.3,0.13,0.0,13.266364371028278,1.1950240798093967,2.753058954393765,109.32146829810901,137.75305895439377,0.577313594050206,10.97444641926603,15.279145207093874
0.3,0.13,0.9,13.452616184868006,1.1832023670176817,-0.6507230255839715,107.31924360400446,134.34927697441603,0.40629540745324194,10.918375690480351,15.279477577441247
0.45,0.08,0.9,13.458258593184166,1.183075484312321,-0.6507230255839715,107.31924360400446,134.34927697441603,0.2778523125355883,10.918585763905993,15.284929661699366
1.0,0.08,1.8,13.31614407137246,1.2002710746731153,2.15239154616242,108.72080088987765,137.15239154616242,0.2584032522747627,10.96318124401795,15.288742007075127
0.45,0.13,0.3,13.26647546287194,1.19271686939819,2.953281423804242,109.32146829810901,137.95328142380424,0.43401675768397796,10.973954538023252,15.291813280873564
0.45,0.16,0.6,13.28549933749169,1.1955055629315627,2.753058954393765,109.12124582869856,137.75305895439377,0.4839495445800833,10.970647381448241,15.299002398240535
1.0,0.05,0.3,13.259724429340174,1.1919607784272075,3.1535038932146904,109.52169076751947,138.1535038932147,0.20079447564474479,10.977647376765564,15.299945908438161
0.45,0.1,1.8,13.472739850309987,1.185286672084139,-0.6507230255839715,107.31924360400446,134.34927697441603,0.31012262599218815,10.918489395257575,15.302727700482913
0.3,0.16,1.8,13.477780594553657,1.1849452912432503,-0.6507230255839715,107.31924360400446,134.34927697441603,0.4422551357547428,10.91780978913025,15.30725637346525
0.3,0.1,0.6,13.478800824201945,1.1802582927676069,-1.0511679644048968,107.11902113459399,133.9488320355951,0.34338211828535753,10.912784785378495,15.333281700505747
1.0,0.03,0.9,13.496872405446737,1.1814766149984188,-0.85094549499442,107.11902113459399,134.14905450500558,0.11633138138704477,10.913049672714974,15.33716296754392
0.7,0.05,1.2,13.495908695568163,1.1832186576531265,-0.85094549499442,107.31924360400446,134.14905450500558,0.17997672272617637,10.915088419082748,15.338812321647406
0.7,0.13,1.8,13.331281140430816,1.2022120495873712,2.5528364849833167,108.9210233592881,137.55283648498332,0.38063660881319883,10.969494441774986,15.338826133610539
